0	1.0736611265173788
1	1.0734753798675258
2	1.073289785731514
3	1.073104343812265
4	1.0729190538133109
5	1.072733915438794
6	1.0725489283934646
7	1.07236409238268
8	1.0721794071124038
9	1.0719948722892034
10	1.0718104876202503
11	1.0716262528133174
12	1.0714421675767787
13	1.0712582316196078
14	1.071074444651377
15	1.0708908063822546
16	1.0707073165230057
17	1.0705239747849897
18	1.0703407808801597
19	1.0701577345210602
20	1.0699748354208272
21	1.0697920832931862
22	1.0696094778524514
23	1.0694270188135238
24	1.0692447058918908
25	1.0690625388036241
26	1.06888051726538
27	1.068698640994396
28	1.0685169097084914
29	1.0683353231260655
30	1.0681538809660962
31	1.0679725829481388
32	1.0677914287923251
33	1.0676104182193622
34	1.067429550950531
35	1.0672488267076852
36	1.0670682452132498
37	1.0668878061902207
38	1.0667075093621627
39	1.0665273544532086
40	1.0663473411880582
41	1.0661674692919767
42	1.065987738490794
43	1.0658081485109032
44	1.0656286990792596
45	1.0654493899233792
46	1.0652702207713383
47	1.0650911913517713
48	1.0649123013938706
49	1.0647335506273843
50	1.0645549387826159
51	1.0643764655904233
52	1.0641981307822168
53	1.0640199340899583
54	1.0638418752461607
55	1.0636639539838857
56	1.0634861700367437
57	1.0633085231388923
58	1.0631310130250344
59	1.0629536394304187
60	1.0627764020908363
61	1.0625993007426224
62	1.0624223351226527
63	1.0622455049683432
64	1.0620688100176494
65	1.0618922500090648
66	1.0617158246816194
67	1.0615395337748799
68	1.0613633770289468
69	1.0611873541844548
70	1.0610114649825708
71	1.0608357091649931
72	1.0606600864739502
73	1.0604845966522
74	1.0603092394430285
75	1.0601340145902483
76	1.0599589218381977
77	1.0597839609317405
78	1.0596091316162637
79	1.0594344336376766
80	1.059259866742411
81	1.0590854306774178
82	1.0589111251901682
83	1.058736950028651
84	1.0585629049413727
85	1.0583889896773557
86	1.058215203986137
87	1.0580415476177683
88	1.057868020322813
89	1.057694621852348
90	1.0575213519579592
91	1.057348210391743
92	1.0571751969063048
93	1.0570023112547566
94	1.0568295531907175
95	1.0566569224683118
96	1.0564844188421683
97	1.056312042067419
98	1.0561397918996984
99	1.0559676680951422
100	1.0557956704103857
101	1.0556237986025643
102	1.0554520524293107
103	1.0552804316487552
104	1.055108936019524
105	1.054937565300738
106	1.0547663192520125
107	1.0545951976334555
108	1.054424200205667
109	1.0542533267297376
110	1.0540825769672484
111	1.053911950680269
112	1.0537414476313565
113	1.0535710675835552
114	1.0534008103003956
115	1.053230675545892
116	1.0530606630845432
117	1.0528907726813306
118	1.0527210041017172
119	1.0525513571116474
120	1.0523818314775444
121	1.0522124269663111
122	1.0520431433453274
123	1.0518739803824508
124	1.0517049378460137
125	1.051536015504824
126	1.051367213128163
127	1.0511985304857852
128	1.0510299673479164
129	1.0508615234852536
130	1.0506931986689643
131	1.0505249926706834
132	1.0503569052625155
133	1.0501889362170305
134	1.0500210853072656
135	1.049853352306722
136	1.049685736989366
137	1.049518239129626
138	1.0493508585023934
139	1.04918359488302
140	1.0490164480473183
141	1.0488494177715597
142	1.0486825038324743
143	1.0485157060072494
144	1.0483490240735285
145	1.048182457809411
146	1.04801600699345
147	1.0478496714046532
148	1.0476834508224802
149	1.0475173450268422
150	1.0473513537981018
151	1.0471854769170712
152	1.0470197141650108
153	1.0468540653236298
154	1.046688530175084
155	1.046523108501975
156	1.0463578000873506
157	1.0461926047147019
158	1.0460275221679634
159	1.0458625522315124
160	1.0456976946901673
161	1.0455329493291874
162	1.0453683159342715
163	1.0452037942915569
164	1.0450393841876193
165	1.0448750854094706
166	1.0447108977445596
167	1.0445468209807696
168	1.044382854906418
169	1.044218999310256
170	1.044055253981467
171	1.0438916187096658
172	1.0437280932848982
173	1.0435646774976393
174	1.0434013711387935
175	1.0432381739996925
176	1.043075085872096
177	1.0429121065481892
178	1.0427492358205828
179	1.0425864734823118
180	1.0424238193268354
181	1.0422612731480345
182	1.0420988347402127
183	1.041936503898094
184	1.0417742804168224
185	1.0416121640919618
186	1.0414501547194934
187	1.0412882520958169
188	1.041126456017748
189	1.040964766282518
190	1.040803182687774
191	1.0406417050315757
192	1.0404803331123975
193	1.040319066729125
194	1.040157905681056
195	1.0399968497678982
196	1.0398358987897698
197	1.0396750525471976
198	1.0395143108411165
199	1.0393536734728686
200	1.0391931402442027
201	1.0390327109572726
202	1.0388723854146376
203	1.03871216341926
204	1.038552044774506
205	1.038392029284144
206	1.038232116752343
207	1.0380723069836733
208	1.0379125997831047
209	1.037752994956006
210	1.0375934923081445
211	1.0374340916456841
212	1.0372747927751855
213	1.0371155955036053
214	1.0369564996382945
215	1.0367975049869984
216	1.0366386113578556
217	1.036479818559397
218	1.0363211264005454
219	1.0361625346906136
220	1.0360040432393056
221	1.0358456518567134
222	1.0356873603533183
223	1.0355291685399888
224	1.0353710762279804
225	1.0352130832289346
226	1.0350551893548778
227	1.0348973944182214
228	1.0347396982317598
229	1.034582100608671
230	1.0344246013625145
231	1.0342672003072315
232	1.0341098972571432
233	1.033952692026951
234	1.0337955844317352
235	1.0336385742869543
236	1.0334816614084437
237	1.033324845612416
238	1.0331681267154595
239	1.0330115045345378
240	1.0328549788869883
241	1.0326985495905225
242	1.0325422164632243
243	1.03238597932355
244	1.0322298379903265
245	1.0320737922827523
246	1.0319178420203947
247	1.0317619870231907
248	1.0316062271114446
249	1.0314505621058292
250	1.0312949918273837
251	1.031139516097513
252	1.0309841347379876
253	1.0308288475709422
254	1.0306736544188757
255	1.0305185551046496
256	1.030363549451488
257	1.0302086372829764
258	1.0300538184230608
259	1.0298990926960476
260	1.0297444599266028
261	1.0295899199397502
262	1.0294354725608725
263	1.0292811176157086
264	1.0291268549303543
265	1.028972684331261
266	1.0288186056452349
267	1.0286646186994368
268	1.0285107233213808
269	1.028356919338934
270	1.028203206580315
271	1.0280495848740945
272	1.0278960540491933
273	1.0277426139348824
274	1.0275892643607822
275	1.0274360051568614
276	1.0272828361534363
277	1.0271297571811708
278	1.026976768071075
279	1.0268238686545046
280	1.02667105876316
281	1.0265183382290868
282	1.0263657068846734
283	1.0262131645626513
284	1.0260607110960944
285	1.025908346318418
286	1.025756070063378
287	1.0256038821650713
288	1.0254517824579328
289	1.0252997707767373
290	1.0251478469565973
291	1.0249960108329628
292	1.0248442622416203
293	1.0246926010186928
294	1.0245410270006376
295	1.0243895400242482
296	1.0242381399266507
297	1.0240868265453051
298	1.0239355997180042
299	1.0237844592828724
300	1.023633405078366
301	1.0234824369432711
302	1.0233315547167041
303	1.0231807582381114
304	1.0230300473472667
305	1.0228794218842727
306	1.0227288816895592
307	1.0225784266038824
308	1.0224280564683248
309	1.022277771124294
310	1.0221275704135222
311	1.021977454178066
312	1.0218274222603052
313	1.021677474502942
314	1.0215276107490012
315	1.0213778308418286
316	1.021228134625091
317	1.0210785219427758
318	1.0209289926391887
319	1.020779546558955
320	1.0206301835470186
321	1.0204809034486402
322	1.0203317061093977
323	1.0201825913751856
324	1.0200335590922136
325	1.0198846091070064
326	1.0197357412664039
